WellId;X;Y;DepthFrom;DepthTo;Rock;Porosity
W-0048;117.66;69.61;302.10;297.10;Dolomite;0.131
W-0048;126.35;55.06;297.10;306.59;Sandstone;1.500
W-0048;98.57;74.10;306.59;313.29;Dolomite;0.139
W-0048;87.04;60.62;313.29;323.32;Sandstone;0.118
W-0048;113.64;56.57;323.32;330.53;Dolomite;0.254
W-0048;119.45;56.05;330.53;333.89;Shale;0.359
W-0048;116.21;99.36;333.89;344.93;Sandstone;0.214
BAD-OVR1;115.43;84.83;227.00;235.00;Shale;0.123
BAD-OVR1;122.02;69.27;230.00;238.00;Shale;0.057
W-0048;84.69;80.90;362.73;365.32;Dolomite;0.105
W-0048;115.16;98.43;365.32;373.99;Sandstone;0.115
W-0048;124.15;89.13;373.99;384.22;Sandstone;0.042
W-0048;103.14;55.12;384.22;397.19;Dolomite;0.159
W-0048;89.18;54.63;397.19;413.53;Sandstone;0.051
W-0048;121.77;56.21;413.53;433.26;Sandstone;0.183
W-0048;84.73;89.98;433.26;447.85;Limestone;0.127
W-0048;94.51;83.67;447.85;456.41;Shale;0.254
W-0048;111.64;85.93;467.98;462.98;Sandstone;0.081
W-0048;103.95;65.61;462.98;467.61;Limestone;0.269
W-0048;100.32;74.74;467.61;484.78;Sandstone;0.080
W-0049;106.07;93.41;0.00;6.47;Sandstone;0.020
W-0049;113.29;57.41;6.47;22.04;Sandstone;0.182
W-0049;90.70;71.76;22.04;30.56;Limestone;0.211
W-0049;80.95;81.99;30.56;49.08;Dolomite;0.198
W-0049;89.35;81.14;49.08;51.18;Shale;0.328
W-0049;118.14;59.94;51.18;61.18;Sandstone;0.089
W-0049;92.69;76.28;80.32;75.32;Sandstone;0.195
W-0049;93.27;73.10;75.32;91.92;Limestone;0.100
W-0049;119.20;57.04;91.92;110.38;Limestone;0.035
W-0049;92.64;78.41;110.38;117.69;Sandstone;0.332
W-0049;91.71;56.53;117.69;123.26;Dolomite;0.099
W-0049;93.98;99.54;133.22;128.22;Shale;0.014
W-0049;115.41;50.91;128.22;131.31;;0.251
W-0049;98.09;87.44;131.31;139.25;Dolomite;0.273
W-0049;126.07;65.58;139.25;142.65;Dolomite;0.350
W-0049;104.83;57.44;142.65;155.15;Limestone;0.278
W-0049;120.69;66.93;155.15;160.10;Shale;0.065
W-0049;84.88;60.87;168.55;163.55;Dolomite;0.270
W-0049;102.48;69.24;163.55;181.28;Limestone;0.270
W-0049;81.97;74.10;181.28;189.49;Limestone;0.012
W-0049;88.29;68.29;189.49;190.87;Shale;0.034
W-0049;102.22;71.07;190.87;196.66;Shale;0.029
W-0049;123.30;91.66;196.66;208.87;Sandstone;0.239
W-0049;111.91;52.61;208.87;220.68;Sandstone;0.172
W-0049;118.92;61.91;220.68;229.38;Limestone;0.097
W-0049;81.00;67.05;229.38;236.71;Limestone;0.137
W-0049;92.33;77.39;236.71;240.52;Limestone;0.159
W-0049;120.11;86.94;240.52;247.80;Shale;0.147
W-0049;109.05;97.06;247.80;264.52;Dolomite;0.302
W-0049;98.72;54.66;264.52;282.65;Limestone;0.280
W-0049;102.87;50.52;282.65;286.95;Dolomite;0.252
BAD-OVR1;80.80;80.05;233.00;241.00;Dolomite;0.308
W-0049;99.31;68.61;296.89;309.81;Sandstone;0.105
W-0049;92.75;62.36;309.81;326.88;Limestone;0.309
W-0049;102.87;58.72;326.88;337.50;Limestone;0.322
W-0049;124.55;90.60;337.50;353.25;Limestone;0.293
W-0049;87.39;91.73;353.25;355.16;Shale;0.190
W-0049;101.98;89.17;355.16;357.86;Shale;0.171
W-0049;96.30;56.38;357.86;374.49;Sandstone;0.073
W-0049;129.30;98.09;374.49;378.48;Dolomite;0.189
W-0049;90.35;81.80;397.98;392.98;Sandstone;0.327
W-0049;96.53;53.52;392.98;404.69;Sandstone;0.045
W-0049;113.88;81.86;404.69;419.59;;0.030
W-0049;90.82;86.86;419.59;434.18;Sandstone;0.029
W-0049;102.34;85.73;434.18;447.19;Limestone;0.125
W-0049;92.86;64.00;447.19;454.36;Shale;0.154
W-0049;84.06;61.94;454.36;472.02;Sandstone;0.146
W-0049;124.94;55.64;472.02;473.57;Limestone;0.185
W-0049;119.62;96.58;473.57;491.78;Sandstone;0.238
W-0049;120.08;58.16;491.78;503.84;Dolomite;0.274
W-0050;100.36;53.93;0.00;15.07;Shale;0.345
W-0050;85.56;57.32;15.07;20.37;Dolomite;0.351
W-0050;89.65;58.32;20.37;27.98;Limestone;0.061
W-0050;116.71;52.99;27.98;33.08;Sandstone;0.171
W-0050;127.04;58.48;33.08;46.02;Shale;0.265
W-0050;94.85;56.69;46.02;56.23;Shale;0.235
W-0050;112.44;59.09;56.23;60.21;Sandstone;0.106
W-0050;95.80;96.99;60.21;79.42;Sandstone;0.323
W-0050;101.24;73.79;79.42;80.77;Shale;0.085
W-0050;128.80;65.86;80.77;93.53;Limestone;0.282
W-0050;89.52;77.97;93.53;102.45;Dolomite;0.204
W-0050;96.62;75.40;102.45;113.40;Sandstone;0.247
W-0050;119.20;76.21;113.40;129.30;Dolomite;0.281
W-0050;102.00;92.59;129.30;135.52;Sandstone;0.054
W-0050;91.46;82.80;135.52;154.01;Dolomite;0.258
W-0050;114.59;65.34;154.01;162.72;Limestone;0.017
W-0050;126.78;66.86;162.72;171.02;Sandstone;0.275
W-0050;128.07;69.39;171.02;187.19;Sandstone;0.310
W-0050;125.50;55.64;187.19;198.51;Sandstone;0.326
W-0050;105.56;52.34;198.51;207.73;Sandstone;0.272
W-0050;125.94;77.10;207.73;223.92;Sandstone;0.131
W-0050;107.88;70.67;223.92;234.51;Sandstone;0.335
W-0050;86.78;66.06;234.51;237.32;Dolomite;0.074
W-0050;102.76;58.70;237.32;253.49;Sandstone;0.318
W-0050;119.11;79.64;253.49;262.18;Limestone;0.311
W-0050;94.19;88.63;262.18;274.35;Limestone;0.080
W-0050;109.37;88.17;274.35;276.15;Limestone;0.184
W-0050;89.21;92.11;276.15;280.67;Sandstone;0.347
W-0050;121.46;81.14;280.67;298.10;Shale;0.258
W-0050;85.04;84.36;298.10;311.67;Sandstone;0.156
W-0050;128.29;53.83;311.67;323.20;Shale;0.284
W-0050;122.47;82.56;323.20;326.50;Dolomite;0.115
W-0050;114.83;51.35;345.35;340.35;Limestone;0.027
W-0050;100.55;83.79;340.35;353.31;Dolomite;0.238
W-0050;85.40;79.51;353.31;355.54;Sandstone;0.144
W-0050;107.65;69.23;355.54;363.14;Limestone;0.172
W-0050;124.48;82.61;363.14;365.24;Sandstone;0.100
W-0050;102.98;97.43;365.24;372.35;Limestone;0.359
W-0050;124.96;87.28;372.35;385.51;Shale;0.287
W-0050;86.16;57.09;385.51;394.58;Limestone;0.158
W-0050;84.52;91.87;394.58;400.66;Shale;0.125
W-0050;83.57;70.33;400.66;412.39;Limestone;0.173
W-0050;129.01;69.04;412.39;421.35;Limestone;0.137
W-0050;125.75;83.10;421.35;433.63;Limestone;0.049
W-0050;123.65;96.47;433.63;445.88;Shale;0.068
W-0050;129.83;78.62;445.88;451.22;Dolomite;0.339
W-0050;82.22;92.57;451.22;464.01;Limestone;0.141
W-0050;85.81;82.21;464.01;470.33;Sandstone;0.235
W-0050;96.06;90.29;470.33;486.10;Shale;0.151
W-0050;110.02;85.33;486.10;500.87;Shale;0.267
W-0051;96.20;73.19;0.00;5.55;Sandstone;0.101
W-0051;88.36;55.80;5.55;14.93;Dolomite;0.105
W-0051;84.13;75.49;14.93;21.40;Sandstone;0.104
W-0051;97.91;81.42;21.40;27.83;Sandstone;0.110
W-0051;107.16;63.76;27.83;32.06;Limestone;0.102
W-0051;114.73;70.74;32.06;35.27;Sandstone;0.038
W-0051;97.53;93.60;35.27;43.59;Limestone;0.037
W-0051;128.51;66.11;43.59;54.72;Limestone;0.234
BAD-OVR1;103.73;79.85;236.00;244.00;Limestone;0.105
W-0051;85.61;57.14;64.06;68.44;Dolomite;0.255
W-0051;116.17;85.06;68.44;85.63;Sandstone;0.117
W-0051;99.85;93.00;85.63;94.77;Limestone;0.238
W-0051;84.14;98.59;94.77;106.25;Dolomite;0.084
W-0051;121.39;63.93;106.25;119.33;Limestone;0.357
W-0051;119.70;71.91;119.33;123.06;Sandstone;0.049
W-0051;116.66;73.59;123.06;127.31;Limestone;0.242
W-0051;113.76;88.11;127.31;128.65;Shale;0.314
W-0051;103.19;54.89;128.65;147.59;Sandstone;0.071
W-0051;107.79;67.67;147.59;166.29;Sandstone;0.028
W-0051;97.36;72.29;166.29;180.78;Sandstone;0.155
W-0051;115.72;69.40;180.78;196.02;Limestone;0.235
W-0051;91.22;84.04;196.02;202.88;Sandstone;0.039
W-0051;127.32;57.63;202.88;211.69;Dolomite;0.295
W-0051;116.13;87.52;211.69;217.72;Dolomite;0.169
W-0051;80.33;75.98;217.72;226.72;Shale;0.029
W-0051;113.32;74.50;226.72;234.34;Sandstone;0.346
W-0051;81.45;98.68;234.34;243.97;Dolomite;0.297
W-0051;129.55;69.03;243.97;250.10;Limestone;0.103
W-0051;80.58;74.49;250.10;263.10;Dolomite;0.172
W-0051;110.08;93.53;263.10;281.87;Dolomite;0.179
W-0051;117.99;73.79;281.87;294.76;Sandstone;0.188
W-0051;85.04;89.75;294.76;299.40;Dolomite;0.300
W-0051;101.96;97.97;299.40;318.10;;0.308
W-0051;104.35;76.19;318.10;323.90;Shale;0.268
BAD-OVR1;109.27;92.51;239.00;247.00;Shale;0.202
W-0051;107.23;51.81;325.41;335.72;Limestone;0.011
W-0051;123.34;94.99;335.72;353.28;Shale;0.144
W-0051;115.33;54.01;353.28;366.85;Dolomite;0.142
W-0051;116.62;91.49;366.85;368.19;Dolomite;0.187
W-0051;123.57;61.85;368.19;383.22;Sandstone;0.187
W-0051;108.32;70.81;383.22;388.88;Sandstone;0.145
W-0051;97.53;55.44;388.88;408.05;Shale;0.327
W-0051;90.03;90.52;408.05;411.74;Dolomite;0.296
W-0051;125.19;89.69;411.74;421.73;Shale;0.343
W-0051;83.61;84.11;421.73;432.81;Shale;0.171
W-0051;110.25;90.29;432.81;441.29;Sandstone;0.049
W-0051;91.34;80.25;441.29;455.47;Dolomite;0.164
W-0051;107.37;57.23;455.47;474.04;Sandstone;0.242
W-0051;120.92;54.55;474.04;483.03;Sandstone;0.065
W-0051;89.27;52.12;483.03;492.84;Shale;0.020
BAD-OVR1;93.10;91.03;242.00;250.00;Sandstone;0.354
W-0052;107.94;99.37;13.34;27.65;Sandstone;0.204
W-0052;128.18;51.73;27.65;35.35;Sandstone;0.352
W-0052;119.76;50.35;35.35;36.74;Dolomite;0.259
W-0052;97.28;76.17;36.74;50.06;;0.020
W-0052;105.10;85.08;50.06;62.00;Dolomite;0.223
W-0052;110.93;67.89;62.00;66.07;Dolomite;0.187
W-0052;129.76;82.13;66.07;77.28;Sandstone;0.051
W-0052;97.96;99.02;77.28;79.54;Shale;1.500
W-0052;114.20;71.35;79.54;82.61;Limestone;0.305
W-0052;102.54;93.83;82.61;101.84;Shale;0.246
W-0052;111.77;98.74;101.84;110.97;Shale;0.215
W-0052;112.30;98.49;110.97;121.48;;0.304
W-0052;121.55;56.81;135.18;130.18;Shale;0.123
W-0052;80.08;92.29;130.18;149.64;Shale;0.117
W-0052;105.56;66.87;149.64;160.40;Shale;0.141
W-0052;115.73;68.14;160.40;179.81;Shale;0.211
W-0052;114.75;81.34;179.81;188.30;Limestone;0.014
W-0052;106.08;66.89;188.30;200.46;Sandstone;0.168
W-0052;82.70;96.24;200.46;211.98;Dolomite;0.231
W-0052;124.03;54.10;211.98;225.71;Sandstone;0.087
W-0052;85.25;97.20;225.71;238.02;Dolomite;0.231
W-0052;84.99;57.28;238.02;249.70;Limestone;0.301
W-0052;112.67;77.71;249.70;266.58;Sandstone;0.021
W-0052;109.63;73.54;266.58;284.44;Dolomite;0.237
W-0052;83.80;90.12;284.44;299.34;Sandstone;0.292
W-0052;103.66;72.38;299.34;308.05;;0.130
W-0052;88.25;82.54;308.05;322.47;Sandstone;0.339
W-0052;87.27;89.57;322.47;325.25;;0.101
W-0052;129.60;83.48;325.25;327.21;Shale;0.239
W-0052;98.10;64.94;327.21;333.82;Sandstone;0.288
W-0052;117.25;97.93;333.82;341.30;Sandstone;0.286
W-0052;94.51;75.42;341.30;346.33;Dolomite;0.026
W-0052;93.03;74.09;346.33;357.40;Shale;0.241
W-0052;97.81;60.91;357.40;368.73;Shale;0.062
W-0052;102.09;88.52;389.79;384.79;Shale;0.284
W-0052;118.53;50.98;384.79;402.05;Dolomite;0.138
W-0052;128.19;53.76;402.05;403.09;Shale;0.209
W-0052;123.24;61.12;403.09;415.94;Shale;0.165
W-0052;91.00;88.99;415.94;429.06;Limestone;0.286
W-0052;94.28;54.48;429.06;445.44;Sandstone;1.500
W-0052;109.54;81.74;445.44;460.23;Sandstone;1.500
W-0052;106.27;69.17;460.23;463.43;Shale;0.226
W-0052;122.74;82.29;463.43;476.79;Dolomite;0.287
W-0052;105.57;88.64;476.79;484.03;Shale;1.500
W-0052;100.27;66.59;484.03;489.41;Limestone;0.217
W-0052;88.64;87.89;489.41;498.90;Dolomite;0.052
W-0052;81.25;84.82;509.15;504.15;Shale;0.060
W-0052;82.87;83.59;504.15;508.21;Sandstone;0.214
W-0052;126.30;74.63;508.21;514.90;Dolomite;0.253
W-0053;114.53;98.56;0.00;4.78;Shale;0.277
W-0053;119.79;62.32;4.78;20.82;Dolomite;0.141
BAD-OVR1;86.92;93.58;245.00;253.00;Shale;0.279
W-0053;115.16;95.70;31.82;44.78;Limestone;0.207
BAD-OVR1;122.09;67.62;248.00;256.00;Sandstone;0.134
W-0053;128.85;64.50;59.98;62.19;Shale;0.112
W-0053;116.68;65.13;62.19;80.92;Shale;0.291
W-0053;93.35;60.88;80.92;87.55;Limestone;0.330
W-0053;110.85;60.39;87.55;102.32;Sandstone;0.073
W-0053;91.33;71.06;102.32;111.09;Limestone;0.318
W-0053;125.98;85.44;111.09;129.07;;0.312
W-0053;119.86;77.35;129.07;141.07;Limestone;0.355
W-0053;88.03;57.36;141.07;144.21;Shale;0.011
W-0053;103.38;77.06;144.21;153.53;Sandstone;0.174
W-0053;98.72;88.60;153.53;156.63;Limestone;0.138
BAD-OVR1;116.96;64.92;251.00;259.00;Shale;0.233
W-0053;80.19;78.72;165.66;173.40;Sandstone;0.186
W-0053;86.67;61.95;183.64;178.64;Limestone;0.026
W-0053;113.40;74.74;178.64;187.59;Sandstone;0.349
BAD-OVR1;128.62;94.21;254.00;262.00;Shale;0.121
W-0053;128.74;75.72;193.13;197.59;Shale;0.234
W-0053;82.15;81.88;197.59;208.29;Sandstone;0.265
W-0053;129.48;62.84;208.29;210.01;Sandstone;0.326
W-0053;126.11;55.75;210.01;224.83;Sandstone;0.225
W-0053;102.63;83.74;224.83;232.12;Sandstone;0.203
W-0053;122.69;62.77;232.12;237.99;Limestone;0.093
W-0053;89.26;71.28;237.99;250.39;Shale;0.086
W-0053;106.09;82.40;250.39;265.95;Dolomite;0.036
W-0053;95.08;95.09;265.95;285.62;Sandstone;0.299
W-0053;98.17;94.83;285.62;303.71;Limestone;0.099
W-0053;97.77;98.01;303.71;306.37;Dolomite;0.068
W-0053;88.58;86.28;306.37;307.76;Sandstone;0.320
W-0053;111.55;69.27;307.76;325.84;Limestone;0.205
W-0053;85.18;73.09;325.84;338.24;Shale;0.284
W-0053;118.50;92.30;338.24;347.40;Sandstone;0.325
W-0053;84.47;93.66;347.40;351.63;Shale;0.073
W-0053;95.98;88.17;351.63;361.79;Limestone;0.297
W-0053;114.51;62.63;361.79;363.10;Shale;0.142
W-0053;95.21;52.14;363.10;370.56;Dolomite;0.083
W-0053;98.21;86.78;370.56;374.96;Limestone;0.356
W-0053;82.17;55.92;374.96;391.63;Shale;1.500
W-0053;95.30;99.75;391.63;396.50;Shale;0.010
W-0053;104.25;90.48;396.50;409.71;Limestone;0.335
W-0053;111.62;63.20;409.71;419.63;Dolomite;0.272
W-0053;129.97;57.83;419.63;433.25;Limestone;0.105
W-0053;83.87;94.05;433.25;448.98;Sandstone;0.098
W-0053;106.22;50.45;448.98;455.55;Sandstone;0.080
W-0053;91.84;83.08;455.55;457.34;Shale;0.167
W-0053;87.54;55.68;457.34;473.66;Shale;0.292
W-0053;122.55;52.74;473.66;481.68;Dolomite;0.249
W-0054;97.38;96.44;0.00;14.74;Dolomite;0.208
W-0054;80.90;66.16;14.74;26.36;Dolomite;0.264
W-0054;91.78;81.42;26.36;28.58;;0.273
W-0054;120.82;72.62;28.58;43.05;Limestone;0.089
W-0054;111.99;71.37;43.05;45.47;Sandstone;0.119
W-0054;96.56;77.89;45.47;52.68;Limestone;0.240
W-0054;112.93;73.92;52.68;55.51;Dolomite;0.195
W-0054;122.01;60.44;55.51;63.87;Dolomite;0.155
W-0054;113.00;88.19;63.87;70.62;Limestone;0.063
W-0054;84.71;54.10;70.62;84.97;Shale;0.051
W-0054;82.26;98.36;84.97;86.20;Limestone;0.224
W-0054;109.69;87.27;86.20;105.68;Dolomite;0.160
W-0054;129.55;94.73;105.68;124.22;Shale;1.500
W-0054;118.54;87.73;124.22;125.47;Dolomite;0.147
W-0054;124.66;52.44;125.47;134.21;Sandstone;0.149
W-0054;108.44;54.68;134.21;142.05;Dolomite;0.317
W-0054;85.62;73.86;142.05;154.41;Sandstone;0.112
W-0054;90.28;93.35;154.41;161.78;Sandstone;0.112
W-0054;95.30;75.51;161.78;175.25;Shale;0.288
W-0054;86.24;57.40;175.25;187.20;Limestone;0.174
W-0054;118.06;74.80;187.20;194.84;Limestone;0.089
W-0054;125.67;51.64;194.84;196.19;Limestone;0.175
W-0054;100.98;77.60;196.19;205.99;Limestone;0.252
W-0054;90.58;93.18;205.99;221.38;Sandstone;0.287
W-0054;125.89;94.20;221.38;228.07;Dolomite;0.302
W-0054;129.27;82.35;228.07;229.21;Sandstone;0.170
W-0054;95.99;90.39;229.21;242.42;Sandstone;0.051
W-0054;91.89;97.22;242.42;244.16;Shale;0.103
W-0054;125.02;89.05;244.16;253.83;Sandstone;0.099
W-0054;120.22;80.49;253.83;268.21;Limestone;0.178
W-0054;81.79;95.86;268.21;273.00;Limestone;0.142
W-0054;127.04;69.18;273.00;275.79;Shale;0.018
W-0054;124.05;60.56;275.79;290.99;Limestone;0.330
W-0054;122.36;60.47;308.75;303.75;Sandstone;0.044
W-0054;93.61;96.64;303.75;312.22;Limestone;0.091
W-0054;84.55;92.81;312.22;319.44;Limestone;0.348
W-0054;82.96;97.42;319.44;331.24;Sandstone;0.279
W-0054;87.40;61.62;351.62;346.62;Shale;0.070
W-0054;122.93;65.26;346.62;360.84;Dolomite;0.226
W-0054;116.07;98.95;360.84;377.44;Sandstone;0.016
W-0054;101.58;76.96;377.44;381.33;Sandstone;0.212
W-0054;107.82;78.94;381.33;387.02;Shale;0.164
W-0054;93.96;81.66;387.02;396.42;Shale;0.328
W-0054;94.79;84.99;396.42;411.88;Limestone;0.200
W-0054;87.60;61.70;411.88;417.43;Sandstone;0.213
W-0054;98.88;95.62;417.43;436.13;Sandstone;0.284
W-0054;116.47;95.09;436.13;449.58;Shale;0.016
W-0054;119.79;65.50;449.58;467.02;Shale;0.212
W-0054;121.44;99.19;467.02;469.35;Dolomite;0.308
W-0054;114.10;54.06;469.35;489.28;Sandstone;0.043
W-0055;126.41;74.97;0.00;19.96;Limestone;0.070
W-0055;81.71;57.72;19.96;37.13;Sandstone;1.500
W-0055;90.40;85.35;37.13;51.12;Sandstone;0.204
W-0055;83.07;71.07;51.12;64.59;Limestone;0.090
W-0055;125.76;70.99;64.59;66.75;Shale;0.165
W-0055;91.59;75.20;66.75;83.09;Limestone;0.241
W-0055;109.74;76.73;83.09;86.74;Limestone;0.254
W-0055;86.62;80.75;86.74;106.27;Sandstone;0.272
W-0055;111.69;75.68;106.27;117.28;Dolomite;0.067
W-0055;114.33;83.60;117.28;123.44;Limestone;0.131
W-0055;103.31;71.02;123.44;137.96;Sandstone;0.354
W-0055;89.99;94.79;137.96;139.84;Sandstone;1.500
W-0055;84.69;86.20;139.84;154.62;Sandstone;0.053
W-0055;111.08;92.60;154.62;168.35;Dolomite;0.353
W-0055;88.71;73.42;168.35;175.81;Sandstone;0.229
W-0055;92.26;59.71;175.81;180.39;Limestone;0.315
W-0055;115.59;99.11;180.39;193.42;Limestone;0.312
W-0055;84.89;73.35;193.42;212.28;Shale;0.244
W-0055;127.38;72.68;212.28;223.69;Shale;0.283
W-0055;84.06;77.44;223.69;233.06;Dolomite;0.352
W-0055;88.21;53.27;233.06;239.19;Sandstone;0.333
W-0055;121.55;85.29;239.19;256.39;Limestone;0.192
W-0055;128.99;57.52;256.39;276.17;Dolomite;0.297
W-0055;129.47;83.37;276.17;292.34;Dolomite;0.075
W-0055;102.04;79.34;292.34;301.23;Shale;0.117
W-0055;121.77;96.47;301.23;302.35;Sandstone;0.117
W-0055;109.20;52.00;302.35;313.71;Shale;0.247
W-0055;109.37;74.91;313.71;332.43;Limestone;0.247
W-0055;105.28;63.27;332.43;347.28;Dolomite;0.288
W-0055;115.75;63.21;347.28;364.97;Sandstone;0.226
W-0055;128.23;56.81;364.97;373.55;Shale;0.225
W-0055;86.76;93.01;373.55;390.58;Sandstone;0.091
W-0055;128.39;71.45;390.58;410.42;Dolomite;0.119
W-0055;91.99;51.73;433.68;428.68;Dolomite;0.076
W-0055;109.67;95.40;437.27;432.27;Shale;0.152
W-0055;125.98;74.29;432.27;441.31;Sandstone;0.219
W-0055;108.25;52.86;441.31;459.10;Limestone;0.105
W-0055;119.28;65.76;459.10;460.74;Dolomite;0.346
W-0055;95.84;94.01;460.74;479.82;Sandstone;0.310
W-0055;101.32;58.93;479.82;498.81;Limestone;0.338
W-0055;102.76;71.86;498.81;508.47;Dolomite;0.105
W-0055;97.84;87.86;508.47;525.30;Limestone;0.104
W-0055;120.22;94.97;525.30;540.81;Sandstone;0.010
W-0055;80.40;82.20;540.81;559.83;Dolomite;0.143
W-0055;84.56;86.47;559.83;572.75;Dolomite;0.284
W-0055;109.63;60.38;572.75;576.05;Sandstone;0.320
W-0055;98.13;99.24;576.05;577.90;Limestone;0.217
W-0055;106.54;93.24;577.90;590.50;Shale;0.145
W-0055;120.92;66.81;590.50;594.88;Sandstone;0.132
W-0055;117.87;84.13;594.88;596.94;Dolomite;0.258
W-0056;85.94;75.82;0.00;19.49;;0.311
W-0056;86.74;81.31;19.49;20.76;Dolomite;1.500
W-0056;121.47;86.04;20.76;22.73;Shale;0.095
W-0056;125.69;69.76;22.73;30.26;Shale;0.018
W-0056;91.95;75.98;30.26;47.56;Dolomite;0.157
W-0056;118.88;71.57;47.56;53.80;;0.069
W-0056;91.47;55.74;53.80;54.90;Shale;0.206
W-0056;127.24;94.41;54.90;67.47;Sandstone;0.095
W-0056;92.06;50.56;67.47;76.84;Shale;0.016
W-0056;89.88;72.52;76.84;87.23;Shale;0.072
W-0056;90.20;65.34;87.23;92.13;Dolomite;0.063
W-0056;117.01;66.30;92.13;103.63;Dolomite;0.191
W-0056;105.56;68.26;103.63;120.47;Shale;0.263
W-0056;121.96;53.82;120.47;126.71;Sandstone;0.215
W-0056;118.09;61.91;126.71;135.58;Dolomite;0.117
W-0056;109.10;85.22;135.58;154.40;Shale;0.131
W-0056;107.72;56.65;154.40;169.37;Limestone;0.158
W-0056;83.81;63.30;169.37;179.77;Limestone;0.020
BAD-OVR1;104.03;80.69;257.00;265.00;Limestone;0.250
W-0056;83.19;98.73;194.58;209.26;Dolomite;0.027
W-0056;124.09;88.95;209.26;210.64;Dolomite;0.148
W-0056;89.47;92.29;210.64;212.03;Shale;0.020
W-0056;99.92;76.32;212.03;225.46;Limestone;0.064
W-0056;125.75;72.42;225.46;230.45;Dolomite;0.178
W-0056;129.56;61.09;230.45;231.80;Dolomite;0.221
W-0056;106.73;87.92;231.80;234.39;Dolomite;0.161
W-0056;124.87;62.10;234.39;251.97;Shale;0.053
W-0056;111.57;95.07;251.97;264.07;Sandstone;0.347
W-0056;102.32;85.27;264.07;280.68;Limestone;0.318
W-0056;115.22;56.00;280.68;287.35;Limestone;0.305
W-0056;119.68;67.61;287.35;292.98;Shale;0.026
W-0056;105.36;78.86;292.98;295.80;Sandstone;0.171
W-0056;102.39;61.64;295.80;302.96;Sandstone;0.056
W-0056;85.39;92.75;302.96;308.90;Dolomite;0.147
W-0056;107.43;56.77;308.90;326.57;Limestone;0.051
W-0056;97.26;78.47;326.57;335.15;Shale;0.321
W-0056;126.93;99.03;335.15;352.43;Limestone;0.230
W-0056;83.21;71.80;352.43;358.08;Dolomite;0.343
W-0056;93.84;83.85;358.08;377.88;Shale;0.087
W-0056;125.58;96.73;377.88;397.14;Limestone;0.046
W-0056;99.67;51.27;397.14;406.89;Dolomite;0.243
W-0056;105.62;87.31;406.89;414.43;Shale;0.041
W-0056;116.12;89.73;414.43;419.73;Dolomite;0.288
W-0056;112.59;81.92;419.73;424.23;Sandstone;0.082
W-0056;96.08;81.31;424.23;431.85;Limestone;0.286
W-0056;120.51;79.54;431.85;449.54;Dolomite;0.332
W-0056;126.21;63.99;449.54;465.19;Limestone;0.149
W-0056;95.18;86.19;465.19;477.36;Dolomite;0.359
W-0056;118.10;51.83;477.36;481.01;Sandstone;0.254
W-0056;116.25;58.19;502.59;497.59;Sandstone;0.172
W-0057;107.14;55.08;0.00;19.17;Limestone;0.270
W-0057;93.58;88.72;19.17;36.79;Shale;0.343
W-0057;89.21;64.95;36.79;42.36;Dolomite;0.334
W-0057;122.58;74.11;42.36;55.32;Dolomite;0.237
W-0057;120.72;90.18;55.32;73.32;Limestone;0.088
W-0057;119.18;95.17;73.32;89.85;Shale;0.294
W-0057;92.44;95.67;89.85;109.49;Sandstone;0.209
W-0057;107.56;56.98;109.49;112.12;Shale;0.298
W-0057;91.15;87.31;112.12;117.64;Limestone;0.069
W-0057;100.49;80.99;117.64;127.24;Sandstone;0.212
W-0057;110.16;92.84;143.72;138.72;Sandstone;0.304
W-0057;114.92;72.64;138.72;149.01;Dolomite;1.500
W-0057;105.01;88.07;149.01;167.38;Limestone;0.140
W-0057;113.38;59.51;167.38;187.02;Limestone;0.077
W-0057;105.90;72.24;187.02;201.97;Dolomite;0.123
W-0057;122.17;52.28;201.97;209.39;Sandstone;0.180
W-0057;113.54;71.62;209.39;216.10;Sandstone;0.334
W-0057;125.40;63.93;216.10;217.41;Sandstone;0.304
W-0057;83.32;50.14;217.41;223.12;Dolomite;0.197
W-0057;127.89;55.27;223.12;236.76;Sandstone;0.220
W-0057;95.66;93.11;236.76;240.25;Limestone;0.045
W-0057;113.75;72.90;240.25;246.47;Sandstone;0.268
W-0057;90.42;81.46;246.47;252.49;Shale;0.216
W-0057;103.03;64.64;252.49;265.01;Limestone;0.279
W-0057;127.12;94.99;265.01;275.70;Dolomite;0.040
W-0057;82.29;79.81;275.70;292.50;;0.264
W-0057;91.92;80.47;292.50;296.88;Limestone;0.203
W-0057;86.66;93.16;296.88;302.94;Limestone;0.267
W-0057;86.07;67.31;302.94;313.73;Dolomite;0.225
W-0057;119.39;99.33;313.73;316.49;Dolomite;0.135
W-0057;88.71;86.16;316.49;324.59;Dolomite;0.065
W-0057;85.37;65.08;324.59;342.76;Sandstone;0.141
W-0057;116.79;56.44;342.76;357.87;Sandstone;0.078
W-0057;82.61;81.69;357.87;361.99;Shale;0.301
W-0057;123.31;64.69;361.99;381.65;Shale;0.052
W-0057;128.57;71.31;381.65;387.46;Dolomite;0.065
W-0057;80.35;62.00;387.46;401.87;Sandstone;0.080
W-0057;80.13;96.04;401.87;421.36;Shale;0.016
W-0057;108.27;78.11;421.36;437.43;Sandstone;0.276
W-0057;81.85;78.52;437.43;455.39;Shale;0.019
W-0057;87.90;79.18;455.39;459.86;Sandstone;0.090
