WellId;X;Y;DepthFrom;DepthTo;Rock;Porosity
W-0563;108.96;58.71;140.80;158.24;Dolomite;0.199
W-0563;114.39;63.57;174.00;169.00;Sandstone;0.350
W-0563;80.45;74.68;169.00;171.37;Shale;0.029
W-0563;82.41;98.44;171.37;180.19;Limestone;0.246
W-0563;116.60;93.09;180.19;198.35;Dolomite;0.209
W-0563;120.05;68.61;198.35;218.27;Limestone;0.232
W-0563;110.20;83.34;218.27;229.24;Shale;0.132
W-0563;121.68;88.38;229.24;234.25;Sandstone;0.208
W-0563;129.00;88.73;234.25;247.40;;0.057
W-0563;103.46;62.36;247.40;257.91;Shale;0.085
W-0563;127.47;94.95;257.91;272.26;Dolomite;0.102
W-0563;83.17;77.45;272.26;289.58;Shale;0.346
W-0563;123.96;65.40;289.58;302.37;Limestone;0.184
W-0563;86.71;80.05;302.37;309.01;Sandstone;0.293
W-0563;127.35;97.00;309.01;314.53;Dolomite;0.357
W-0563;125.01;54.19;314.53;324.11;Dolomite;0.287
W-0563;102.53;95.33;324.11;334.71;Shale;1.500
W-0563;125.18;65.42;334.71;351.17;Limestone;0.354
W-0563;103.03;60.53;351.17;366.40;Shale;0.145
W-0563;99.14;90.45;366.40;369.11;Dolomite;0.353
W-0563;97.99;57.44;369.11;380.72;Limestone;0.280
W-0563;126.74;51.70;380.72;391.55;Sandstone;0.293
W-0563;100.05;76.07;391.55;402.69;Limestone;0.093
W-0563;129.01;84.67;402.69;421.89;Limestone;0.169
W-0563;111.92;65.31;421.89;436.15;Dolomite;0.172
W-0563;97.96;77.10;436.15;454.75;Sandstone;0.099
W-0563;102.89;71.59;454.75;465.96;Dolomite;0.122
W-0563;95.43;64.48;465.96;474.61;Sandstone;0.077
W-0563;84.05;55.11;474.61;486.48;Shale;0.335
W-0563;98.21;97.38;486.48;500.68;Dolomite;0.302
W-0563;88.97;54.90;500.68;512.54;Shale;0.294
W-0563;113.25;60.91;512.54;518.64;Shale;0.298
W-0563;128.17;52.18;518.64;526.76;Sandstone;0.046
W-0563;98.86;74.05;526.76;529.91;Dolomite;0.275
W-0563;100.49;88.47;529.91;542.57;Shale;0.297
W-0563;91.20;83.98;542.57;554.94;Sandstone;0.275
W-0563;98.80;88.65;554.94;565.02;Sandstone;0.182
W-0564;109.82;73.31;0.00;6.31;Dolomite;0.229
W-0564;125.59;67.70;6.31;23.34;Shale;0.150
W-0564;97.58;67.33;35.84;30.84;Sandstone;0.054
W-0564;112.62;51.25;30.84;39.43;Dolomite;0.147
W-0564;90.35;94.57;39.43;45.87;Sandstone;0.232
W-0564;114.32;62.03;45.87;65.66;Sandstone;0.093
W-0564;84.04;82.14;65.66;69.38;Shale;0.265
W-0564;103.07;84.68;69.38;75.67;Sandstone;0.262
W-0564;123.91;58.22;75.67;88.96;Limestone;0.180
W-0564;108.76;81.66;88.96;91.40;Sandstone;0.206
W-0564;109.92;87.89;91.40;106.07;Shale;0.305
W-0564;98.18;60.65;106.07;109.17;Sandstone;0.056
W-0564;124.98;96.17;109.17;115.81;Dolomite;0.186
W-0564;123.23;98.06;115.81;120.06;Dolomite;0.107
W-0564;114.18;62.54;120.06;135.43;Shale;0.207
W-0564;90.71;97.24;135.43;138.00;Limestone;0.056
W-0564;117.24;97.41;138.00;155.15;Sandstone;0.319
W-0564;95.02;91.28;155.15;156.79;Sandstone;0.198
W-0564;88.53;82.03;156.79;160.29;Limestone;0.105
W-0564;108.19;86.13;160.29;170.45;Limestone;0.300
W-0564;100.22;92.10;170.45;183.79;Shale;0.303
W-0564;100.00;74.59;183.79;199.85;Limestone;0.076
W-0564;122.38;87.32;199.85;202.35;Shale;0.211
W-0564;101.80;75.98;202.35;216.94;Sandstone;0.133
W-0564;103.57;91.80;216.94;230.73;Limestone;0.305
W-0564;104.42;74.73;238.99;233.99;Limestone;0.260
W-0564;122.89;89.66;258.75;253.75;Dolomite;0.277
W-0564;118.41;92.21;253.75;263.31;Shale;0.196
W-0564;105.97;94.98;263.31;267.10;Sandstone;0.295
W-0564;123.92;60.46;267.10;277.43;Shale;1.500
W-0564;105.63;95.78;277.43;290.74;Limestone;0.303
W-0564;101.73;79.56;290.74;292.36;Sandstone;0.292
W-0564;103.15;79.41;292.36;307.71;Shale;0.159
W-0564;103.61;94.66;307.71;314.52;Sandstone;0.348
W-0564;93.05;72.83;314.52;328.45;Dolomite;0.142
W-0564;107.46;56.56;328.45;343.84;Dolomite;0.127
W-0564;99.81;69.16;343.84;344.96;Dolomite;0.060
W-0564;104.62;74.02;344.96;347.74;Limestone;0.209
W-0564;107.72;60.38;347.74;363.60;Dolomite;0.099
W-0564;114.85;68.21;363.60;382.66;Shale;0.053
W-0564;80.74;81.28;382.66;387.71;Shale;0.181
W-0564;81.22;73.90;398.52;393.52;Dolomite;0.106
W-0564;105.03;85.83;393.52;408.76;Limestone;0.240
W-0564;122.55;94.80;408.76;426.62;Limestone;0.099
W-0564;116.12;78.26;426.62;444.28;Shale;0.111
W-0564;124.90;84.64;444.28;450.21;Shale;0.269
BAD-OVR1;116.32;98.22;2441.00;2449.00;Limestone;0.129
W-0564;128.64;82.38;470.03;488.76;Shale;0.179
W-0564;99.64;66.55;488.76;503.22;Limestone;0.308
W-0564;104.68;78.01;503.22;511.27;Sandstone;0.292
W-0565;119.92;70.45;0.00;4.61;Limestone;0.013
W-0565;119.22;93.78;4.61;24.15;Sandstone;0.234
W-0565;104.71;71.63;24.15;35.71;Dolomite;0.179
W-0565;91.86;99.19;35.71;38.26;Limestone;0.088
W-0565;93.14;71.61;38.26;55.22;Sandstone;0.056
W-0565;87.36;84.19;55.22;59.24;Sandstone;0.227
W-0565;125.03;84.52;59.24;72.38;Limestone;0.344
W-0565;108.11;58.07;72.38;86.52;Sandstone;0.350
W-0565;113.62;84.83;86.52;89.00;Dolomite;0.292
W-0565;122.15;72.97;89.00;93.55;Sandstone;0.017
W-0565;117.08;87.64;93.55;108.69;Dolomite;0.039
W-0565;106.64;71.42;108.69;125.13;Shale;0.324
W-0565;128.40;94.27;125.13;126.70;;0.282
W-0565;93.27;62.32;126.70;136.45;Limestone;0.136
W-0565;85.12;69.15;136.45;154.13;Limestone;0.088
W-0565;117.24;83.37;154.13;167.88;Sandstone;0.224
W-0565;123.17;88.35;167.88;170.35;Shale;0.179
W-0565;110.36;52.41;170.35;186.55;Limestone;0.289
W-0565;119.60;68.46;186.55;200.53;Sandstone;0.349
W-0565;85.80;66.06;200.53;209.01;Limestone;0.252
W-0565;83.87;59.78;209.01;213.91;Shale;0.318
W-0565;86.02;95.28;213.91;220.15;Dolomite;1.500
W-0565;129.20;76.49;220.15;235.64;Dolomite;0.295
W-0565;111.72;90.77;235.64;247.79;Dolomite;0.201
W-0565;103.89;80.98;247.79;262.08;Dolomite;0.341
W-0565;120.39;77.69;262.08;264.49;Limestone;0.240
W-0565;96.88;97.74;264.49;268.70;Shale;0.068
W-0565;112.23;98.19;268.70;284.12;Shale;0.059
W-0565;80.52;59.95;284.12;294.77;Sandstone;0.246
W-0565;85.72;55.96;294.77;308.13;Limestone;0.071
W-0565;106.46;61.11;332.36;327.36;Dolomite;0.017
W-0565;126.77;80.41;327.36;344.92;Limestone;0.213
W-0565;87.09;53.15;344.92;358.24;Shale;0.120
W-0565;84.74;90.23;358.24;368.33;Limestone;0.321
W-0565;119.04;86.25;368.33;386.02;Sandstone;0.101
W-0565;111.89;99.27;386.02;401.85;Dolomite;0.025
W-0565;126.56;82.91;401.85;420.77;Shale;0.268
W-0565;108.33;76.80;420.77;433.54;Shale;0.339
W-0565;91.42;70.91;433.54;449.85;Sandstone;0.100
W-0565;119.08;63.37;449.85;457.21;Sandstone;0.082
W-0565;88.92;86.91;457.21;464.80;Limestone;0.303
W-0565;83.90;61.63;464.80;466.19;Shale;0.278
W-0565;111.89;69.66;466.19;468.47;Dolomite;0.253
W-0565;86.40;56.54;468.47;484.36;Limestone;0.349
W-0565;116.66;78.42;484.36;499.20;Limestone;0.055
W-0565;110.49;85.97;499.20;508.79;Shale;0.193
W-0565;89.32;61.70;508.79;523.08;Sandstone;0.210
W-0565;109.56;76.20;523.08;536.49;Sandstone;0.161
W-0565;95.15;91.83;536.49;548.36;;0.039
W-0565;105.56;95.60;548.36;563.98;Shale;0.220
W-0566;123.30;83.37;7.99;2.99;Sandstone;0.043
W-0566;90.15;99.48;2.99;20.52;Sandstone;0.276
W-0566;112.63;55.13;20.52;32.14;Sandstone;0.246
W-0566;89.50;79.14;32.14;35.74;Dolomite;0.048
W-0566;90.13;81.35;35.74;48.81;Limestone;0.058
W-0566;91.49;84.13;48.81;61.87;Limestone;0.066
W-0566;110.17;67.25;61.87;71.03;Shale;0.342
W-0566;129.72;61.78;71.03;73.51;Sandstone;0.126
W-0566;105.80;71.77;73.51;79.01;Limestone;1.500
W-0566;86.57;50.10;79.01;90.65;Dolomite;0.025
W-0566;100.52;91.28;90.65;107.85;;0.303
W-0566;121.32;61.08;107.85;126.78;Shale;0.175
W-0566;80.77;79.14;126.78;139.85;Shale;0.314
W-0566;90.65;54.58;139.85;146.49;Shale;0.312
W-0566;98.72;95.24;146.49;154.50;Shale;0.115
W-0566;97.23;89.48;154.50;161.23;Dolomite;0.079
BAD-OVR1;109.46;86.80;2444.00;2452.00;Sandstone;0.110
W-0566;81.89;93.07;169.79;189.09;Dolomite;0.118
W-0566;99.05;71.81;189.09;192.60;Shale;0.220
W-0566;88.54;87.80;192.60;211.92;Sandstone;0.319
W-0566;115.34;60.41;211.92;230.44;Dolomite;0.118
W-0566;81.44;52.70;230.44;238.77;Shale;0.047
W-0566;103.70;60.54;238.77;255.11;Sandstone;1.500
W-0566;116.94;73.38;255.11;267.42;Shale;0.093
W-0566;81.25;82.83;267.42;272.00;Limestone;0.287
W-0566;87.88;71.90;272.00;289.19;;0.113
W-0566;89.33;62.60;289.19;300.67;Limestone;0.317
W-0566;97.25;93.35;300.67;307.95;Dolomite;0.085
W-0566;87.24;99.13;307.95;311.60;Dolomite;0.154
W-0566;96.87;53.43;311.60;331.05;Sandstone;0.276
W-0566;104.71;83.97;331.05;337.05;Dolomite;0.135
W-0566;94.07;50.43;337.05;355.45;Shale;0.011
W-0566;102.42;72.94;355.45;367.65;Limestone;0.113
W-0566;106.65;51.30;367.65;377.06;Dolomite;0.082
W-0566;95.07;59.67;377.06;378.54;Limestone;0.055
W-0566;85.27;56.39;378.54;388.88;Dolomite;0.285
W-0566;129.61;70.01;388.88;399.58;Shale;0.261
W-0566;103.72;70.69;399.58;419.22;Dolomite;0.191
W-0566;121.35;99.88;419.22;434.94;Shale;0.194
W-0566;90.53;84.78;434.94;444.97;Limestone;0.235
W-0566;112.11;92.29;444.97;462.70;Shale;0.229
W-0566;123.65;77.50;462.70;476.49;Limestone;0.132
W-0566;122.98;93.52;476.49;483.35;Sandstone;0.123
W-0566;121.36;76.31;483.35;497.23;Sandstone;0.223
BAD-OVR1;102.58;75.24;2447.00;2455.00;Dolomite;0.251
W-0566;116.18;76.85;509.67;525.04;Limestone;0.017
W-0566;96.25;89.29;525.04;541.02;Sandstone;0.326
W-0566;94.01;71.81;541.02;554.38;Dolomite;0.269
BAD-OVR1;101.31;98.68;2450.00;2458.00;Shale;0.230
W-0566;104.26;78.51;562.43;567.94;Dolomite;0.093
W-0567;93.59;55.83;0.00;17.38;Shale;0.244
W-0567;86.83;75.58;17.38;34.53;Limestone;0.329
W-0567;80.11;86.02;34.53;47.39;Shale;0.287
W-0567;104.01;78.48;47.39;62.90;Dolomite;0.126
W-0567;115.95;51.97;62.90;81.18;Shale;0.312
W-0567;111.73;78.74;81.18;92.60;Shale;0.302
W-0567;85.17;84.86;92.60;108.21;Dolomite;0.271
W-0567;120.27;99.48;108.21;110.38;Dolomite;0.249
W-0567;104.67;88.66;110.38;126.17;Sandstone;0.104
W-0567;97.84;66.25;126.17;142.11;Sandstone;0.312
W-0567;125.07;74.86;142.11;155.44;Limestone;0.291
BAD-OVR1;129.50;66.73;2453.00;2461.00;Dolomite;0.223
W-0567;100.17;82.02;173.26;189.92;Shale;0.059
W-0567;112.62;94.31;189.92;197.71;;0.061
W-0567;113.59;78.50;197.71;204.50;Dolomite;0.119
W-0567;129.97;97.75;204.50;221.32;Sandstone;0.338
W-0567;109.03;70.28;221.32;225.89;Shale;0.305
W-0567;81.12;82.75;225.89;230.02;Shale;0.241
W-0567;122.15;91.11;230.02;234.50;Limestone;0.184
W-0567;93.53;95.00;234.50;242.18;Shale;0.265
W-0567;81.62;55.43;242.18;243.63;Limestone;0.304
W-0567;93.08;63.11;243.63;257.97;Shale;0.344
W-0567;87.65;96.41;257.97;259.79;Sandstone;0.353
W-0567;126.25;99.40;259.79;278.06;Shale;0.023
W-0567;96.34;77.69;292.78;287.78;Dolomite;0.315
W-0567;124.84;51.06;287.78;301.66;Dolomite;0.252
W-0567;96.19;82.38;301.66;318.16;Shale;0.158
W-0567;126.37;63.34;318.16;335.65;Limestone;0.112
W-0567;126.72;63.04;335.65;354.15;Dolomite;0.232
W-0567;96.16;67.86;354.15;356.49;Shale;0.027
W-0567;89.72;70.33;356.49;364.93;Shale;0.248
W-0567;82.91;59.87;364.93;370.42;Limestone;0.250
W-0567;113.76;70.70;370.42;382.17;Shale;0.272
W-0567;111.04;93.96;382.17;388.14;Dolomite;0.332
W-0567;85.86;51.82;388.14;396.50;Dolomite;0.231
W-0567;113.18;89.45;396.50;408.89;Shale;1.500
BAD-OVR1;80.37;63.17;2456.00;2464.00;Dolomite;0.146
W-0567;96.57;81.25;421.04;432.96;Shale;0.075
W-0567;88.71;90.68;432.96;445.54;Limestone;0.330
W-0567;81.18;65.14;445.54;455.78;Dolomite;0.201
W-0567;107.28;56.04;455.78;467.51;Dolomite;0.236
W-0567;116.60;57.21;467.51;470.36;Shale;0.186
W-0567;89.21;84.27;470.36;480.67;Sandstone;0.206
W-0567;81.75;76.38;480.67;497.84;Sandstone;0.277
W-0567;116.27;68.23;497.84;515.46;Limestone;1.500
W-0567;106.47;61.29;515.46;530.08;Dolomite;0.146
W-0567;106.52;71.48;554.69;549.69;Shale;0.310
W-0567;86.13;81.20;549.69;556.61;Sandstone;0.050
W-0567;113.96;92.87;556.61;571.72;Sandstone;1.500
W-0567;119.59;68.93;571.72;579.51;Shale;0.072
W-0568;81.11;65.07;0.00;13.11;Sandstone;0.017
W-0568;118.38;62.01;13.11;19.73;Sandstone;0.233
W-0568;95.80;67.86;19.73;33.45;Dolomite;0.026
W-0568;105.37;80.03;33.45;39.20;Shale;0.273
W-0568;93.55;66.93;39.20;49.31;Shale;1.500
W-0568;125.55;89.22;49.31;55.11;Shale;0.240
W-0568;100.19;51.94;55.11;67.57;Sandstone;0.135
W-0568;126.65;72.90;67.57;72.78;Shale;0.316
W-0568;97.45;99.08;72.78;80.13;Sandstone;0.093
W-0568;81.55;68.80;80.13;91.58;Dolomite;0.294
W-0568;119.87;53.48;91.58;94.25;Limestone;0.119
W-0568;123.88;80.89;94.25;108.58;Sandstone;1.500
W-0568;106.80;73.63;108.58;114.20;Limestone;0.260
W-0568;101.42;82.95;114.20;124.02;Sandstone;0.132
W-0568;113.84;84.62;124.02;135.39;Shale;0.244
W-0568;80.31;70.82;135.39;140.69;Dolomite;0.093
W-0568;119.32;82.41;140.69;144.50;Limestone;0.267
W-0568;114.41;61.77;144.50;156.42;Limestone;0.249
W-0568;96.64;82.77;156.42;170.02;Limestone;0.206
W-0568;90.91;85.40;170.02;184.71;Dolomite;0.223
W-0568;95.29;60.02;184.71;203.77;Limestone;0.048
W-0568;118.97;80.76;203.77;209.24;;0.216
BAD-OVR1;87.27;52.93;2459.00;2467.00;Sandstone;0.150
W-0568;109.78;67.42;227.80;228.99;Dolomite;1.500
W-0568;110.85;87.47;228.99;246.29;Sandstone;0.256
W-0568;108.36;93.44;246.29;248.05;Shale;0.032
W-0568;95.31;63.32;248.05;251.48;;0.202
W-0568;106.54;68.86;251.48;253.74;Shale;0.049
W-0568;91.45;50.55;253.74;260.57;Shale;0.123
W-0568;110.38;76.29;260.57;277.83;Dolomite;0.292
W-0568;86.63;85.34;277.83;296.17;Shale;0.146
W-0568;81.25;80.75;296.17;316.06;Limestone;0.325
W-0568;129.28;50.53;316.06;332.25;Dolomite;0.097
W-0568;127.28;50.97;332.25;345.37;Limestone;0.305
W-0568;91.13;98.01;345.37;356.76;Dolomite;0.333
W-0568;113.90;68.36;356.76;366.54;Dolomite;0.168
W-0568;87.74;91.25;366.54;386.33;Limestone;0.210
W-0568;105.30;91.92;386.33;389.42;Sandstone;0.227
W-0568;103.02;83.25;389.42;395.67;Dolomite;0.358
W-0568;115.99;88.79;395.67;413.07;Sandstone;0.179
W-0568;88.68;62.22;413.07;427.23;Limestone;0.259
W-0568;113.65;60.77;427.23;438.83;Dolomite;0.286
W-0568;128.91;79.99;438.83;448.32;Sandstone;1.500
W-0568;109.08;52.54;448.32;455.76;Sandstone;0.122
W-0568;93.09;89.46;455.76;463.87;Shale;0.028
W-0568;128.97;96.69;463.87;471.36;Shale;0.070
W-0568;120.19;52.49;471.36;474.75;Shale;0.185
W-0568;117.64;75.18;474.75;492.42;Dolomite;0.329
W-0568;96.94;78.91;492.42;510.99;Dolomite;0.234
W-0568;84.45;96.89;510.99;529.55;Limestone;0.078
W-0569;87.99;99.84;0.00;4.14;Dolomite;0.352
W-0569;84.11;70.86;4.14;13.26;Sandstone;0.128
W-0569;123.98;50.26;13.26;24.75;Dolomite;0.179
W-0569;99.03;70.47;24.75;42.44;Dolomite;0.128
W-0569;117.59;56.09;42.44;49.04;Dolomite;0.175
W-0569;100.21;68.45;49.04;66.29;Sandstone;0.156
W-0569;92.04;93.55;66.29;77.29;Sandstone;0.280
W-0569;128.28;61.04;77.29;82.86;Sandstone;0.352
W-0569;124.02;57.79;82.86;92.50;Sandstone;0.029
W-0569;82.23;58.96;92.50;106.03;Shale;0.056
W-0569;107.98;58.63;106.03;124.99;Sandstone;0.260
W-0569;127.28;83.84;124.99;137.17;Sandstone;0.252
BAD-OVR1;94.50;67.88;2462.00;2470.00;Limestone;0.015
W-0569;91.59;81.40;150.32;154.05;Shale;0.020
W-0569;118.96;64.81;154.05;161.03;Sandstone;0.065
W-0569;122.15;77.40;161.03;176.11;Shale;0.172
W-0569;107.41;88.61;176.11;186.74;Limestone;0.072
W-0569;82.27;91.54;186.74;196.54;Dolomite;0.296
W-0569;87.30;82.96;196.54;200.66;Shale;0.171
W-0569;115.58;94.97;200.66;204.39;Shale;0.155
W-0569;112.70;93.77;204.39;215.24;Limestone;0.082
W-0569;123.53;80.96;215.24;233.23;Sandstone;0.303
W-0569;110.50;98.01;233.23;242.78;Dolomite;0.225
W-0569;122.64;96.80;242.78;252.87;Shale;0.333
W-0569;83.65;65.02;252.87;255.52;Sandstone;0.346
W-0569;102.72;95.97;255.52;263.32;Sandstone;0.226
W-0569;119.12;84.69;263.32;276.17;Limestone;0.350
W-0569;120.13;55.24;276.17;292.80;Dolomite;0.336
W-0569;82.61;93.45;292.80;299.20;Dolomite;0.282
W-0569;126.98;51.81;299.20;318.27;Sandstone;0.108
W-0569;82.88;81.58;318.27;331.81;Limestone;0.215
W-0569;124.23;76.05;331.81;339.33;Sandstone;0.031
W-0569;108.73;76.70;339.33;358.63;Limestone;0.295
BAD-OVR1;113.84;57.57;2465.00;2473.00;Shale;0.075
W-0569;93.98;75.48;366.62;370.34;Dolomite;0.062
W-0569;97.57;88.14;370.34;379.23;Shale;0.101
W-0569;106.93;73.62;379.23;390.07;Dolomite;0.023
W-0569;87.90;95.25;390.07;406.43;Limestone;0.140
W-0569;105.74;83.00;406.43;411.63;Sandstone;0.130
W-0569;106.93;73.58;411.63;421.08;;0.028
W-0569;118.72;50.24;421.08;429.14;Dolomite;0.289
W-0569;105.30;92.86;429.14;435.32;Shale;0.269
W-0569;95.08;88.61;435.32;438.49;Dolomite;0.160
W-0569;94.07;95.82;438.49;442.14;Dolomite;0.138
W-0569;98.02;60.97;442.14;451.12;Limestone;0.073
W-0569;124.82;98.44;465.13;460.13;Limestone;0.055
W-0569;82.00;69.83;460.13;463.20;Shale;0.310
W-0569;128.47;94.63;463.20;481.67;Dolomite;0.301
W-0569;80.63;79.11;481.67;483.49;Sandstone;0.111
W-0569;126.89;93.67;483.49;496.65;Dolomite;0.150
W-0570;123.89;60.90;0.00;13.89;Limestone;0.264
W-0570;126.07;93.05;32.09;27.09;Sandstone;0.331
W-0570;88.63;88.50;27.09;29.21;Shale;0.336
W-0570;108.53;74.13;29.21;37.61;Dolomite;0.106
W-0570;117.32;86.69;37.61;51.53;Limestone;0.186
W-0570;99.62;57.90;51.53;71.45;Shale;0.232
W-0570;121.74;74.33;71.45;75.62;Sandstone;0.345
W-0570;126.42;96.51;75.62;89.28;Sandstone;0.357
W-0570;83.76;65.57;89.28;108.17;Sandstone;0.119
W-0570;89.36;51.44;108.17;127.08;Sandstone;0.268
W-0570;84.59;81.71;127.08;134.89;Limestone;0.252
W-0570;81.78;81.98;134.89;138.48;Limestone;0.287
W-0570;95.28;71.19;138.48;149.48;Limestone;0.332
W-0570;126.54;86.71;149.48;164.61;Sandstone;0.084
W-0570;95.75;61.25;164.61;181.70;Sandstone;0.131
W-0570;114.82;87.66;181.70;196.95;Sandstone;0.029
W-0570;110.55;77.14;196.95;202.51;Dolomite;0.352
W-0570;99.09;82.76;202.51;213.38;Limestone;0.312
W-0570;99.60;88.37;213.38;216.44;Shale;1.500
W-0570;92.42;96.49;216.44;225.47;Sandstone;0.035
W-0570;125.58;97.90;237.05;232.05;Shale;0.263
W-0570;114.75;56.54;232.05;240.05;Sandstone;0.293
W-0570;85.26;51.15;240.05;255.45;Limestone;0.283
W-0570;113.58;90.91;255.45;263.35;Dolomite;0.250
W-0570;104.82;54.95;263.35;275.80;Shale;0.334
W-0570;124.99;72.19;275.80;285.76;Dolomite;1.500
W-0570;82.83;92.49;285.76;304.47;Limestone;0.291
W-0570;105.95;59.39;304.47;323.68;Shale;0.182
W-0570;92.25;92.77;323.68;327.52;Dolomite;0.183
W-0570;85.08;97.63;327.52;333.70;Shale;0.022
W-0570;101.80;97.36;333.70;338.58;Sandstone;0.117
W-0570;125.29;66.51;338.58;340.09;Shale;0.128
W-0570;111.25;59.51;340.09;341.40;Shale;0.164
W-0570;110.98;88.29;341.40;353.94;;0.186
W-0570;128.79;51.70;377.95;372.95;Sandstone;0.246
W-0570;117.32;67.06;372.95;389.42;Limestone;0.026
W-0570;106.32;63.79;389.42;407.21;Shale;0.299
W-0570;85.06;75.32;407.21;418.07;Sandstone;0.094
W-0570;91.80;73.45;418.07;428.81;Dolomite;0.044
W-0570;80.88;98.08;428.81;438.26;Sandstone;0.104
W-0570;100.84;84.31;438.26;451.74;Dolomite;0.357
W-0570;85.81;65.88;451.74;455.49;Sandstone;0.047
W-0570;110.72;51.30;455.49;474.37;Limestone;0.141
W-0570;107.60;87.83;474.37;490.45;Shale;0.354
W-0570;106.54;98.60;490.45;496.11;;0.111
W-0570;100.50;69.64;496.11;497.26;Shale;0.072
W-0570;105.25;55.90;497.26;508.03;Shale;0.046
W-0570;88.01;53.70;508.03;515.92;;0.066
W-0570;96.44;78.62;515.92;528.10;Limestone;0.214
W-0570;103.85;88.69;528.10;542.45;Limestone;1.500
W-0571;117.50;78.59;0.00;1.53;Sandstone;0.273
W-0571;87.79;50.06;1.53;18.66;Dolomite;0.339
W-0571;104.12;51.42;18.66;32.08;Dolomite;0.179
W-0571;122.08;59.11;32.08;48.50;Sandstone;0.085
W-0571;104.77;98.09;48.50;64.92;Limestone;0.058
W-0571;101.79;52.63;64.92;78.56;Limestone;0.281
W-0571;124.76;54.94;78.56;85.68;Shale;0.077
W-0571;91.05;76.31;85.68;98.70;Limestone;0.348
W-0571;122.87;80.34;98.70;105.23;Dolomite;0.224
W-0571;90.42;78.74;105.23;112.99;Limestone;0.208
W-0571;125.11;82.93;112.99;130.43;Limestone;0.138
W-0571;109.50;99.43;130.43;136.27;Sandstone;0.351
W-0571;109.39;59.62;136.27;156.07;Shale;0.344
W-0571;84.24;58.13;156.07;176.00;Limestone;0.234
W-0571;85.61;82.14;176.00;185.39;Limestone;0.110
W-0571;88.76;79.22;185.39;196.51;Shale;0.271
W-0571;94.69;88.76;196.51;200.54;Shale;0.270
W-0571;94.91;86.76;200.54;213.55;Dolomite;0.082
W-0571;94.04;77.77;213.55;226.33;Shale;0.089
W-0571;119.70;82.20;226.33;227.69;Limestone;0.127
W-0571;102.29;59.73;227.69;242.06;Sandstone;0.341
W-0571;122.56;52.80;242.06;251.52;Limestone;0.136
W-0571;106.48;66.99;251.52;260.49;Sandstone;0.346
W-0571;124.88;60.26;260.49;269.81;Sandstone;0.050
BAD-OVR1;108.92;75.42;2468.00;2476.00;Sandstone;0.268
W-0571;105.77;97.91;277.62;287.01;Limestone;0.115
W-0571;93.68;62.11;287.01;302.99;Sandstone;0.030
W-0571;128.64;91.27;302.99;307.72;Limestone;0.058
W-0571;129.20;88.74;307.72;321.71;Sandstone;0.163
W-0571;94.31;71.13;321.71;324.23;Dolomite;0.177
W-0571;81.60;86.11;324.23;331.28;Limestone;0.339
W-0571;116.89;54.69;331.28;333.05;Dolomite;0.271
W-0571;85.81;82.82;333.05;336.89;Limestone;0.028
W-0571;106.68;56.86;336.89;344.94;Limestone;0.061
W-0571;100.95;70.05;344.94;355.83;Limestone;0.062
W-0571;103.41;65.00;355.83;371.35;Limestone;0.083
W-0571;121.55;81.51;394.18;389.18;Dolomite;0.256
W-0571;122.29;55.63;389.18;390.73;Dolomite;0.359
W-0571;128.96;99.88;390.73;398.80;Dolomite;0.164
W-0571;83.36;77.99;398.80;410.76;Limestone;0.333
W-0571;124.03;71.24;410.76;429.70;Sandstone;0.151
W-0571;127.67;88.32;429.70;439.20;Dolomite;0.170
W-0571;100.19;86.92;453.44;448.44;Limestone;0.229
W-0571;126.68;72.64;448.44;457.10;Shale;0.127
W-0571;105.24;83.86;457.10;474.44;Limestone;0.109
W-0571;117.84;73.78;474.44;488.86;Limestone;0.330
W-0571;84.96;84.10;488.86;503.34;Shale;0.014
W-0571;96.72;58.17;503.34;514.60;Dolomite;0.146
W-0571;125.32;86.96;514.60;533.34;Shale;0.158
W-0571;86.79;57.09;533.34;536.07;Dolomite;0.241
W-0572;109.28;76.46;0.00;10.19;Dolomite;0.031
W-0572;115.69;52.87;10.19;26.84;Sandstone;0.090
W-0572;96.15;67.49;26.84;36.21;Sandstone;0.152
W-0572;110.61;77.65;36.21;42.72;Sandstone;0.191
W-0572;115.79;60.62;42.72;44.74;Sandstone;0.084
W-0572;89.38;65.36;44.74;46.18;Dolomite;0.359
W-0572;117.38;76.83;46.18;49.16;Shale;0.093
W-0572;123.90;87.56;49.16;59.85;;0.087
BAD-OVR1;81.53;98.22;2471.00;2479.00;Dolomite;0.073
W-0572;101.79;71.37;74.86;76.08;Dolomite;0.039
W-0572;126.41;73.91;76.08;93.17;Sandstone;0.349
W-0572;126.07;66.97;93.17;100.85;Dolomite;0.158
W-0572;83.31;52.70;100.85;107.84;Dolomite;0.108
W-0572;81.65;86.33;107.84;127.67;Dolomite;0.082
W-0572;81.77;63.35;127.67;131.09;Dolomite;0.202
W-0572;103.61;90.35;131.09;140.73;Limestone;0.230
W-0572;104.15;91.36;140.73;156.61;Shale;0.034
W-0572;116.02;53.71;156.61;167.88;Dolomite;0.309
W-0572;119.54;73.78;167.88;171.68;Sandstone;0.328
W-0572;122.77;97.32;171.68;177.87;Shale;0.015
W-0572;119.73;50.23;177.87;193.91;Dolomite;0.180
W-0572;100.67;90.42;193.91;202.97;Shale;0.177
W-0572;129.16;72.23;202.97;216.49;Sandstone;0.101
W-0572;115.28;58.30;216.49;225.33;;0.054
