WellId;X;Y;DepthFrom;DepthTo;Rock;Porosity
W-0117;94.76;52.53;555.98;569.08;Sandstone;0.216
W-0117;120.67;94.36;569.08;577.68;Dolomite;0.273
BAD-OVR1;95.78;57.80;473.00;481.00;Shale;0.221
W-0118;90.90;51.27;0.00;9.53;Limestone;1.500
W-0118;98.14;59.83;9.53;24.59;;0.283
W-0118;89.04;62.46;24.59;27.05;Shale;0.117
W-0118;98.90;78.89;27.05;39.67;Dolomite;0.313
W-0118;112.41;62.53;39.67;46.66;Limestone;0.116
W-0118;88.55;88.74;46.66;52.07;Sandstone;0.258
W-0118;110.92;99.71;52.07;70.29;Shale;0.261
W-0118;115.58;56.27;70.29;73.33;Limestone;0.226
W-0118;115.60;83.13;73.33;90.49;Dolomite;1.500
W-0118;104.96;66.67;90.49;94.52;Sandstone;0.238
W-0118;114.79;95.32;94.52;112.52;Dolomite;1.500
W-0118;122.77;54.99;112.52;123.79;Dolomite;0.022
W-0118;122.01;87.61;123.79;141.14;Sandstone;0.071
W-0118;95.64;66.80;141.14;154.20;Dolomite;0.270
W-0118;124.94;63.71;154.20;167.03;Sandstone;0.214
W-0118;87.51;79.49;167.03;174.52;Sandstone;0.336
W-0118;104.92;86.05;174.52;187.08;Sandstone;0.170
W-0118;128.07;97.24;187.08;200.01;Shale;0.030
W-0118;88.22;64.04;200.01;204.06;Limestone;0.261
W-0118;92.95;94.11;204.06;208.14;Limestone;0.042
W-0118;99.08;82.44;208.14;218.98;Sandstone;0.226
W-0118;128.51;91.38;218.98;235.61;Sandstone;0.262
W-0118;86.61;60.48;235.61;253.31;Sandstone;0.308
W-0118;80.57;68.01;253.31;258.45;Sandstone;0.025
W-0118;90.74;86.57;281.05;276.05;Sandstone;0.274
W-0118;112.42;62.17;276.05;289.01;Limestone;0.263
W-0118;129.91;89.80;289.01;296.23;Sandstone;0.209
W-0118;108.87;55.72;296.23;307.89;Shale;0.110
W-0118;101.89;57.04;307.89;309.45;Limestone;0.095
W-0118;81.25;57.91;309.45;321.98;Sandstone;0.343
W-0118;108.53;97.28;321.98;324.39;Dolomite;0.151
W-0118;121.15;88.34;339.66;334.66;Sandstone;0.052
W-0118;103.59;91.40;334.66;350.71;Dolomite;0.236
W-0118;117.02;75.33;350.71;360.16;Limestone;0.215
W-0118;80.89;64.29;360.16;380.15;Dolomite;0.129
W-0118;90.07;89.06;380.15;397.22;Limestone;0.224
W-0118;87.74;90.15;397.22;411.76;Sandstone;0.320
W-0118;80.90;68.34;411.76;413.15;Dolomite;0.322
W-0118;126.99;51.79;413.15;423.89;Shale;0.177
BAD-OVR1;102.04;60.15;476.00;484.00;Limestone;0.275
W-0118;103.85;96.28;431.71;440.80;Dolomite;0.314
W-0118;90.54;51.48;440.80;445.89;Sandstone;0.302
W-0118;90.74;82.82;445.89;458.70;Dolomite;0.132
W-0118;109.61;52.21;458.70;467.20;Shale;0.345
W-0118;82.55;76.12;467.20;473.99;Limestone;0.010
W-0118;93.19;84.68;473.99;475.87;Shale;0.222
W-0118;84.69;54.66;475.87;486.31;Shale;0.277
W-0118;90.02;88.54;486.31;491.14;Shale;0.172
W-0118;121.12;75.80;491.14;508.35;Sandstone;0.314
W-0118;116.05;94.65;508.35;527.75;Sandstone;0.316
W-0119;81.73;90.45;0.00;1.54;Dolomite;0.327
W-0119;119.82;80.89;1.54;3.48;Shale;0.301
W-0119;116.15;95.53;3.48;9.82;Shale;0.144
W-0119;85.17;69.08;9.82;11.93;Limestone;0.213
W-0119;107.82;56.25;11.93;28.60;Limestone;0.317
W-0119;129.56;98.62;28.60;33.76;Sandstone;0.236
W-0119;121.64;69.74;33.76;51.21;Sandstone;0.315
W-0119;118.55;58.03;51.21;65.22;Shale;0.156
W-0119;101.55;59.37;65.22;75.89;Dolomite;0.016
W-0119;94.45;77.52;75.89;81.26;Shale;0.097
W-0119;95.81;73.11;81.26;96.35;Limestone;0.245
W-0119;81.87;78.66;96.35;102.36;Limestone;0.255
W-0119;96.06;52.13;102.36;113.02;Sandstone;0.260
W-0119;120.02;97.99;113.02;127.50;Dolomite;0.326
BAD-OVR1;90.24;60.48;479.00;487.00;Shale;0.311
W-0119;116.21;64.48;146.63;150.40;Sandstone;0.271
W-0119;85.24;71.78;150.40;160.71;Dolomite;0.206
W-0119;114.73;55.19;160.71;170.96;Shale;0.171
W-0119;129.18;53.85;170.96;187.87;Dolomite;0.270
W-0119;83.55;72.49;187.87;199.49;Sandstone;0.056
W-0119;125.22;65.54;199.49;214.03;Sandstone;0.221
W-0119;122.15;61.80;214.03;220.69;Sandstone;0.047
W-0119;126.44;98.72;220.69;229.30;Dolomite;0.070
W-0119;90.11;84.22;229.30;244.54;Dolomite;0.270
W-0119;92.96;95.66;244.54;255.93;Dolomite;0.015
W-0119;122.58;52.61;255.93;262.72;Sandstone;0.333
W-0119;86.50;76.38;262.72;273.23;Sandstone;0.247
W-0119;113.85;94.27;273.23;292.66;Shale;0.319
W-0119;124.44;60.22;292.66;298.94;Dolomite;0.308
W-0119;115.59;96.26;298.94;310.72;Dolomite;0.328
W-0119;123.22;99.33;320.94;315.94;Sandstone;0.096
W-0119;128.64;94.99;315.94;317.94;Sandstone;0.268
W-0119;94.94;56.33;317.94;319.07;Shale;0.116
W-0119;120.69;84.97;319.07;320.66;Dolomite;0.349
W-0119;80.84;54.61;320.66;325.49;Dolomite;0.121
W-0119;114.05;60.07;325.49;338.27;Dolomite;0.084
W-0119;80.13;83.68;338.27;351.41;Dolomite;0.215
W-0119;115.80;86.84;351.41;361.29;Shale;0.171
W-0119;101.96;59.35;361.29;374.13;Shale;0.050
W-0119;112.94;54.30;374.13;375.49;Limestone;0.355
W-0119;122.67;55.71;375.49;387.56;Sandstone;0.175
W-0119;81.21;74.39;387.56;405.95;Limestone;0.193
W-0119;90.95;94.94;405.95;409.08;Sandstone;0.032
W-0119;97.11;69.16;409.08;422.08;Limestone;0.157
W-0119;98.68;98.57;422.08;424.72;Limestone;0.063
W-0119;113.59;79.52;424.72;438.78;Limestone;0.032
W-0119;99.99;83.00;438.78;444.83;Dolomite;0.223
W-0119;120.44;56.14;444.83;458.46;Dolomite;0.182
W-0119;84.79;80.51;458.46;459.91;Dolomite;0.034
W-0119;106.16;68.79;459.91;474.11;Limestone;0.249
W-0120;102.43;80.63;0.00;7.38;Dolomite;0.236
W-0120;127.06;86.74;7.38;24.28;Shale;0.237
W-0120;128.24;70.49;24.28;39.98;Shale;0.244
W-0120;103.28;68.95;39.98;50.12;Dolomite;0.121
W-0120;85.08;94.20;50.12;61.01;Sandstone;0.346
W-0120;118.91;97.38;61.01;80.58;Dolomite;0.179
W-0120;111.86;50.94;80.58;90.67;Shale;0.029
W-0120;98.95;72.82;90.67;109.94;Shale;0.298
W-0120;121.49;93.23;109.94;124.37;Limestone;0.355
W-0120;80.94;78.91;124.37;131.00;Dolomite;0.251
W-0120;100.56;92.88;131.00;146.70;Sandstone;0.311
W-0120;101.25;59.91;146.70;165.30;Dolomite;0.017
W-0120;120.91;86.63;165.30;172.49;Shale;0.182
BAD-OVR1;109.01;74.02;482.00;490.00;Dolomite;0.099
W-0120;128.95;68.99;174.64;193.90;Shale;0.272
W-0120;115.02;92.16;193.90;201.18;Shale;0.123
W-0120;129.10;61.40;201.18;213.48;Limestone;0.079
W-0120;116.71;52.65;213.48;230.51;Sandstone;0.213
W-0120;128.89;64.69;230.51;233.16;Limestone;0.085
W-0120;114.99;77.55;233.16;245.62;Shale;0.070
W-0120;117.00;87.55;245.62;255.18;Sandstone;0.037
W-0120;95.98;55.02;255.18;263.99;Sandstone;0.270
W-0120;93.23;65.98;263.99;270.39;Limestone;0.054
W-0120;92.65;96.10;270.39;286.58;Shale;0.254
W-0120;120.93;63.17;286.58;299.54;Sandstone;0.016
W-0120;109.62;65.24;299.54;301.61;Sandstone;0.192
W-0120;88.72;85.68;301.61;321.17;Shale;0.268
W-0120;122.15;92.40;321.17;332.63;Dolomite;0.070
W-0120;126.20;63.19;332.63;341.71;Limestone;0.158
W-0120;114.08;51.64;341.71;343.75;Dolomite;0.081
W-0120;107.43;59.87;343.75;346.32;Shale;0.198
W-0120;90.37;57.56;346.32;362.50;Dolomite;0.102
W-0120;91.21;79.39;362.50;367.01;Limestone;0.312
W-0120;125.16;99.76;367.01;369.74;Shale;0.079
W-0120;97.29;59.49;369.74;387.47;Dolomite;0.161
W-0120;99.52;58.89;387.47;398.19;Sandstone;0.051
W-0120;99.86;60.14;398.19;405.09;Sandstone;1.500
W-0120;84.75;54.26;405.09;406.14;Sandstone;0.072
W-0120;83.26;68.07;406.14;410.34;Sandstone;0.043
W-0120;116.09;90.66;410.34;430.33;Limestone;0.113
W-0120;107.88;70.06;430.33;444.99;;0.167
W-0120;125.02;53.01;444.99;454.95;Shale;0.333
BAD-OVR1;106.87;89.52;485.00;493.00;Sandstone;0.234
W-0120;117.59;66.65;463.15;464.36;;0.269
W-0120;95.96;59.18;464.36;466.97;Limestone;0.165
W-0120;107.03;53.44;466.97;485.23;Dolomite;0.204
BAD-OVR1;95.10;89.20;488.00;496.00;Dolomite;0.049
W-0120;98.27;71.02;498.33;507.66;Shale;0.244
W-0120;121.38;82.60;507.66;511.94;Dolomite;0.212
W-0120;96.82;75.69;511.94;525.49;Shale;0.357
W-0121;129.96;79.77;0.00;12.74;Sandstone;0.047
W-0121;117.64;78.72;12.74;18.22;Sandstone;0.279
W-0121;103.80;91.66;18.22;23.42;Dolomite;0.247
W-0121;111.62;90.59;23.42;34.18;Dolomite;0.177
W-0121;86.52;82.71;49.53;44.53;Dolomite;0.229
W-0121;107.72;82.66;44.53;60.58;Limestone;0.332
BAD-OVR1;105.01;59.89;491.00;499.00;Shale;0.274
W-0121;83.37;83.17;67.59;85.39;Limestone;0.154
W-0121;117.02;72.16;85.39;102.25;Limestone;0.016
W-0121;117.54;60.87;102.25;105.49;Dolomite;0.023
BAD-OVR1;98.11;90.27;494.00;502.00;Sandstone;0.223
W-0121;83.22;55.20;124.50;142.86;Shale;0.148
W-0121;80.22;52.43;142.86;144.95;Limestone;0.260
W-0121;125.30;90.69;144.95;150.58;Shale;0.082
W-0121;90.30;60.71;150.58;163.68;Shale;0.227
W-0121;99.96;83.60;163.68;167.73;Dolomite;0.088
W-0121;87.36;93.66;167.73;169.74;Dolomite;0.098
W-0121;121.50;51.82;169.74;171.70;Limestone;0.128
W-0121;86.14;66.59;171.70;182.26;Limestone;0.333
W-0121;90.31;80.68;182.26;194.63;Dolomite;0.356
W-0121;103.88;72.62;194.63;204.81;Sandstone;0.117
W-0121;96.02;56.92;204.81;221.52;Sandstone;0.105
W-0121;118.05;56.83;221.52;233.19;Dolomite;0.332
W-0121;86.66;92.58;233.19;250.88;Shale;0.181
W-0121;89.94;54.79;250.88;266.13;Dolomite;0.241
W-0121;97.53;69.14;266.13;283.94;Shale;0.112
W-0121;121.17;80.92;283.94;298.85;Limestone;0.022
W-0121;87.02;50.73;298.85;300.98;Shale;0.200
W-0121;113.09;63.44;300.98;315.19;Limestone;0.231
W-0121;105.87;90.41;315.19;334.48;Sandstone;0.014
W-0121;128.55;69.17;334.48;344.58;Sandstone;0.275
W-0121;127.81;55.17;344.58;361.63;Dolomite;0.050
W-0121;101.94;90.19;361.63;378.16;Shale;0.195
W-0121;91.48;76.84;378.16;389.67;Dolomite;0.106
W-0121;125.66;96.12;389.67;404.95;Shale;0.059
W-0121;121.84;81.50;404.95;417.46;Shale;0.135
W-0121;115.93;96.06;417.46;423.35;Sandstone;0.257
W-0121;127.05;95.01;423.35;427.28;Limestone;0.356
W-0121;95.94;91.82;427.28;433.59;Limestone;0.347
W-0121;112.80;50.34;433.59;436.65;Sandstone;0.117
W-0121;86.86;60.39;436.65;455.95;Limestone;0.334
W-0121;114.74;95.82;455.95;465.41;Sandstone;0.347
W-0121;90.88;52.92;465.41;482.20;Sandstone;0.018
W-0121;91.81;75.94;482.20;500.93;Dolomite;0.160
W-0121;90.23;67.42;500.93;514.59;Sandstone;0.313
W-0121;107.12;81.53;514.59;527.28;Limestone;0.022
W-0121;103.80;79.00;527.28;546.81;;0.255
W-0121;99.10;57.60;546.81;564.42;Shale;0.105
W-0121;112.25;77.10;564.42;584.10;Shale;0.308
W-0121;125.10;60.65;584.10;599.89;Shale;0.065
W-0122;120.89;78.26;0.00;1.95;Sandstone;0.229
W-0122;129.63;89.78;1.95;3.41;Limestone;0.233
W-0122;99.99;78.28;3.41;19.98;Dolomite;0.200
W-0122;101.48;76.66;19.98;22.46;Dolomite;0.180
W-0122;98.41;90.45;22.46;38.26;Dolomite;0.192
W-0122;116.00;90.83;38.26;47.30;Limestone;0.309
W-0122;81.15;64.40;47.30;58.32;Shale;0.248
W-0122;124.04;65.60;58.32;76.50;Shale;0.127
W-0122;128.39;52.08;76.50;90.25;Shale;0.090
W-0122;104.94;52.84;90.25;92.77;Shale;0.264
W-0122;107.63;58.22;92.77;99.01;Sandstone;0.225
W-0122;81.00;50.04;99.01;113.55;Shale;0.303
W-0122;117.52;94.36;113.55;130.78;Shale;0.318
W-0122;101.02;91.41;130.78;140.82;Limestone;0.311
W-0122;87.50;60.97;140.82;152.96;Dolomite;0.325
W-0122;82.69;64.89;152.96;164.64;Shale;0.356
W-0122;90.00;83.84;164.64;178.93;Sandstone;0.192
W-0122;108.66;64.14;178.93;183.81;Limestone;0.273
W-0122;118.45;94.82;183.81;188.17;Dolomite;0.117
W-0122;97.00;52.98;188.17;194.95;Dolomite;0.029
W-0122;91.74;60.99;194.95;197.86;Dolomite;0.231
W-0122;114.61;51.93;197.86;215.91;Limestone;0.151
W-0122;103.67;66.89;215.91;222.77;Sandstone;0.332
W-0122;93.70;86.69;222.77;232.68;Sandstone;1.500
W-0122;110.97;57.30;232.68;252.55;Shale;0.140
W-0122;90.52;70.15;252.55;265.39;Limestone;0.307
W-0122;91.59;82.82;265.39;278.77;Shale;0.263
W-0122;102.27;71.46;278.77;289.16;Dolomite;0.162
W-0122;109.46;59.86;289.16;292.81;Shale;0.193
W-0122;126.22;99.55;292.81;297.40;Sandstone;0.114
W-0122;107.32;51.38;297.40;311.07;Dolomite;0.055
W-0122;109.02;58.39;311.07;321.37;Sandstone;0.329
W-0122;126.29;80.44;321.37;322.56;Dolomite;0.289
W-0122;105.48;82.31;322.56;337.08;Sandstone;0.036
W-0122;119.53;74.18;337.08;354.80;Limestone;0.143
W-0122;85.56;56.74;354.80;362.62;Sandstone;0.052
W-0122;82.24;73.92;362.62;369.32;Limestone;0.148
W-0122;103.85;79.04;369.32;375.75;Dolomite;0.290
W-0122;95.52;58.34;375.75;380.41;Shale;0.216
W-0122;118.69;76.01;380.41;399.51;Limestone;0.072
W-0122;85.97;63.86;399.51;415.45;Shale;0.324
W-0122;125.21;87.98;415.45;425.76;Limestone;0.259
W-0122;95.10;50.74;425.76;431.57;Limestone;0.202
W-0122;124.42;95.72;431.57;445.55;Dolomite;0.357
W-0122;113.22;76.21;445.55;456.94;Shale;0.147
BAD-OVR1;117.21;77.64;497.00;505.00;Shale;0.141
W-0122;104.00;92.21;482.67;477.67;Shale;0.350
W-0122;101.22;99.87;477.67;487.30;Dolomite;0.110
W-0122;99.88;66.44;487.30;506.75;Limestone;0.221
W-0122;128.15;57.68;506.75;513.16;Shale;0.349
W-0123;91.46;59.79;0.00;7.98;Dolomite;0.209
W-0123;80.89;82.41;7.98;21.12;Sandstone;0.348
W-0123;120.54;68.93;21.12;40.03;Shale;0.200
W-0123;118.03;89.58;40.03;45.57;;0.119
W-0123;111.36;64.33;45.57;64.60;Sandstone;0.252
W-0123;121.54;95.40;64.60;82.24;Limestone;0.108
W-0123;113.70;76.65;82.24;91.38;Limestone;0.309
W-0123;126.67;62.99;91.38;99.29;Limestone;0.236
W-0123;96.00;66.07;99.29;111.92;Limestone;0.294
W-0123;86.68;62.75;111.92;129.74;Limestone;0.102
W-0123;90.55;98.89;153.93;148.93;Limestone;0.117
W-0123;121.46;75.01;148.93;151.79;Sandstone;1.500
W-0123;108.33;73.32;175.58;170.58;Shale;0.024
W-0123;115.00;68.03;170.58;183.74;Shale;0.262
W-0123;110.49;77.06;183.74;186.57;Shale;1.500
W-0123;124.55;68.52;186.57;192.68;Sandstone;0.039
W-0123;113.97;75.80;192.68;211.79;Limestone;0.163
W-0123;86.36;57.70;211.79;219.51;Shale;0.263
W-0123;92.03;76.56;219.51;224.57;Dolomite;0.221
W-0123;112.12;74.36;224.57;230.47;Shale;0.293
W-0123;128.04;56.54;230.47;237.61;Sandstone;0.106
W-0123;116.98;71.02;237.61;245.90;Sandstone;0.333
W-0123;84.89;69.67;245.90;264.44;Limestone;0.219
W-0123;80.79;50.30;264.44;280.99;Dolomite;0.170
W-0123;120.58;52.83;280.99;296.56;Limestone;0.186
W-0123;110.96;54.58;296.56;311.02;Sandstone;0.131
W-0123;121.18;52.76;311.02;328.72;Dolomite;0.312
W-0123;128.08;59.06;328.72;341.27;Shale;0.268
W-0123;129.00;57.45;341.27;359.19;Shale;0.210
W-0123;127.37;60.47;359.19;372.98;Shale;0.101
W-0123;121.51;68.71;372.98;391.39;Dolomite;0.164
W-0123;120.83;95.53;391.39;393.29;Shale;0.244
W-0123;114.34;62.97;393.29;396.99;Shale;0.286
W-0123;81.90;56.12;396.99;404.07;Shale;0.145
W-0123;115.28;96.37;404.07;414.95;Dolomite;0.094
W-0123;111.67;57.32;414.95;431.05;Shale;0.334
W-0123;99.31;58.71;431.05;446.13;Dolomite;0.315
W-0123;88.12;68.15;446.13;456.24;Limestone;0.012
W-0123;112.99;71.59;456.24;465.21;Limestone;0.234
W-0123;124.92;63.66;465.21;484.99;Shale;0.039
W-0123;95.58;95.51;484.99;498.74;Dolomite;0.354
W-0123;117.34;51.31;498.74;506.07;Shale;0.055
W-0123;106.78;63.06;506.07;511.82;Limestone;1.500
W-0123;123.78;67.83;511.82;530.34;Sandstone;0.096
W-0123;115.85;61.86;530.34;540.98;Shale;0.277
W-0123;105.06;91.24;540.98;543.73;Sandstone;0.173
W-0123;87.75;62.56;543.73;551.94;Dolomite;0.221
W-0123;128.97;50.39;551.94;558.69;Dolomite;0.311
W-0123;124.41;70.21;558.69;576.38;Dolomite;0.250
W-0123;109.53;55.22;576.38;589.99;Dolomite;0.078
W-0124;80.79;54.50;0.00;6.01;Shale;0.063
W-0124;106.16;65.36;6.01;22.14;Limestone;0.129
W-0124;112.14;95.97;22.14;37.47;Dolomite;0.090
W-0124;105.28;95.65;37.47;45.62;Sandstone;0.279
W-0124;118.74;76.75;45.62;49.25;Limestone;0.233
W-0124;94.93;64.61;49.25;51.34;Shale;0.339
W-0124;115.76;64.97;51.34;68.62;Dolomite;0.108
W-0124;109.09;80.03;68.62;70.86;Shale;0.123
W-0124;128.55;82.36;70.86;88.51;Limestone;0.135
W-0124;98.50;94.33;88.51;95.62;Dolomite;0.327
W-0124;88.29;57.81;114.33;109.33;Limestone;0.356
W-0124;84.34;50.48;109.33;128.94;Sandstone;0.090
W-0124;99.09;75.39;128.94;141.95;Dolomite;0.202
W-0124;94.65;52.00;141.95;146.96;Limestone;0.149
W-0124;104.22;93.69;170.73;165.73;Dolomite;0.102
W-0124;89.54;90.48;165.73;174.22;Sandstone;0.301
W-0124;124.21;57.33;174.22;186.84;Sandstone;0.237
W-0124;119.38;86.45;186.84;195.80;Dolomite;0.025
W-0124;112.46;77.36;195.80;203.24;Sandstone;0.224
BAD-OVR1;100.22;89.69;500.00;508.00;Shale;0.343
W-0124;85.59;65.56;218.69;233.87;Dolomite;0.028
W-0124;106.73;57.03;233.87;247.71;Shale;0.339
W-0124;107.82;63.73;247.71;256.16;Dolomite;0.215
W-0124;108.57;76.83;256.16;272.95;Sandstone;0.054
W-0124;115.74;51.87;282.69;277.69;Shale;0.303
W-0124;98.22;60.27;277.69;282.41;Limestone;0.327
W-0124;108.36;93.11;282.41;296.28;Sandstone;0.155
W-0124;88.68;57.10;296.28;308.85;Dolomite;0.219
W-0124;103.68;75.33;308.85;313.82;Sandstone;0.048
W-0124;94.21;51.31;313.82;318.33;Sandstone;1.500
W-0124;91.07;50.30;318.33;325.11;Shale;0.060
W-0124;90.26;52.99;325.11;333.10;Sandstone;0.126
W-0124;129.46;78.53;333.10;336.44;Dolomite;0.329
W-0124;85.36;88.83;336.44;345.81;Dolomite;0.029
W-0124;121.45;63.55;345.81;348.67;Dolomite;0.084
W-0124;87.60;76.83;348.67;362.05;Shale;0.283
W-0124;109.93;76.79;362.05;382.03;Dolomite;0.266
W-0124;128.51;70.93;382.03;386.38;Limestone;0.046
W-0124;94.55;67.78;386.38;389.55;Sandstone;0.333
W-0124;108.67;68.12;389.55;408.62;Dolomite;0.293
W-0124;111.77;71.20;408.62;425.72;Limestone;0.326
W-0124;83.55;66.27;425.72;441.76;Shale;0.126
W-0124;129.26;61.59;441.76;443.59;Dolomite;0.321
W-0124;87.70;67.12;443.59;447.76;Shale;0.182
W-0124;118.30;97.57;447.76;460.40;Sandstone;0.042
W-0124;102.80;81.24;460.40;475.22;Sandstone;0.094
W-0124;114.48;74.12;475.22;486.02;Limestone;0.155
W-0124;117.28;78.75;486.02;487.50;Shale;0.085
W-0124;99.52;83.49;487.50;497.50;Limestone;0.297
W-0124;115.25;53.72;497.50;516.25;Dolomite;0.263
W-0125;89.03;92.68;0.00;5.46;Limestone;0.101
W-0125;112.46;92.90;5.46;25.31;Shale;0.085
W-0125;86.03;88.57;25.31;43.92;Limestone;0.295
W-0125;121.56;51.40;43.92;58.91;Dolomite;0.299
W-0125;127.17;57.07;58.91;75.20;Limestone;0.158
W-0125;98.75;84.95;75.20;90.66;Shale;0.081
W-0125;107.20;68.57;90.66;97.64;Limestone;0.041
W-0125;114.99;82.77;112.30;107.30;Sandstone;0.078
W-0125;106.97;65.86;107.30;113.23;Sandstone;0.066
BAD-OVR1;90.76;62.96;503.00;511.00;Dolomite;0.161
W-0125;125.00;69.42;114.73;124.01;Dolomite;0.136
W-0125;112.28;77.81;124.01;135.84;Limestone;0.305
W-0125;110.02;75.54;135.84;154.68;Limestone;0.088
BAD-OVR1;128.23;93.80;506.00;514.00;Dolomite;0.262
W-0125;125.33;67.82;173.67;184.93;Sandstone;0.132
W-0125;106.77;86.49;184.93;203.79;Sandstone;0.157
W-0125;126.06;93.68;203.79;210.41;Dolomite;0.158
W-0125;103.93;58.73;210.41;220.40;Dolomite;0.156
W-0125;117.74;91.80;220.40;222.11;Dolomite;0.307
W-0125;88.58;57.15;222.11;235.79;Limestone;1.500
BAD-OVR1;128.76;78.94;509.00;517.00;Shale;0.300
W-0125;105.19;70.21;240.72;243.44;Sandstone;0.170
W-0125;123.81;51.17;243.44;253.08;Limestone;0.107
W-0125;111.58;54.59;253.08;271.90;Dolomite;0.119
W-0125;125.26;84.03;271.90;289.63;Limestone;0.019
W-0125;81.67;79.50;289.63;308.75;Limestone;0.348
W-0125;101.55;92.59;308.75;316.31;Limestone;1.500
W-0125;107.90;75.81;316.31;324.49;Shale;0.353
W-0125;85.02;93.13;324.49;341.92;Sandstone;0.255
W-0125;83.27;54.21;341.92;347.99;Shale;0.263
W-0125;91.69;55.91;347.99;356.20;Dolomite;0.082
W-0125;99.72;79.21;356.20;358.30;Shale;0.317
W-0125;90.08;63.61;358.30;374.13;Dolomite;0.127
W-0125;86.75;60.79;374.13;388.46;Sandstone;0.110
W-0125;100.63;95.65;388.46;406.38;Sandstone;0.089
W-0125;108.81;86.86;406.38;409.85;Sandstone;0.054
W-0125;111.71;87.25;409.85;416.75;Shale;0.113
W-0125;118.43;74.44;416.75;436.46;Limestone;0.332
W-0125;82.37;57.05;436.46;451.73;Limestone;0.206
W-0125;102.36;58.98;451.73;468.56;Sandstone;0.150
W-0125;128.87;63.43;468.56;476.35;Sandstone;0.022
W-0125;94.83;50.27;476.35;480.14;Shale;0.112
W-0125;104.25;81.23;480.14;498.63;Limestone;0.110
W-0125;88.87;98.72;498.63;518.53;;0.037
W-0125;86.53;55.28;518.53;522.91;Shale;0.272
W-0125;98.00;70.81;522.91;530.46;Sandstone;1.500
W-0125;81.85;79.64;530.46;540.07;Dolomite;0.060
W-0125;94.03;73.00;540.07;557.24;Sandstone;0.355
W-0125;109.26;57.00;557.24;575.22;Sandstone;0.024
W-0125;94.90;75.72;575.22;579.84;Limestone;0.026
W-0126;128.13;83.64;0.00;5.87;Sandstone;0.090
W-0126;92.18;73.32;5.87;8.62;Dolomite;0.105
W-0126;97.15;66.69;8.62;25.44;Sandstone;0.074
W-0126;91.73;98.38;25.44;28.72;Sandstone;0.024
W-0126;82.60;66.17;28.72;36.86;Dolomite;1.500
W-0126;121.80;88.24;36.86;48.27;Shale;0.318
W-0126;112.84;54.00;48.27;53.68;Dolomite;0.332
W-0126;122.13;84.55;53.68;71.21;Sandstone;0.253
W-0126;109.67;60.86;71.21;78.51;;0.023
W-0126;120.48;85.93;78.51;91.56;Shale;0.062
W-0126;104.90;66.27;91.56;106.73;Sandstone;0.030
BAD-OVR1;87.26;90.97;512.00;520.00;Limestone;0.158
W-0126;99.30;62.88;116.33;118.25;Shale;0.150
W-0126;116.97;92.53;118.25;131.22;Shale;0.124
W-0126;114.33;63.21;131.22;146.03;Limestone;0.260
W-0126;121.74;50.48;146.03;164.72;Limestone;0.178
W-0126;118.66;88.46;164.72;177.74;Limestone;0.030
W-0126;92.70;61.47;177.74;193.81;Sandstone;0.075
W-0126;81.46;60.42;193.81;200.84;Limestone;0.328
W-0126;93.72;91.44;200.84;201.85;Sandstone;0.145
W-0126;118.92;83.75;201.85;204.85;Limestone;0.195
W-0126;88.57;52.90;204.85;220.64;Limestone;0.300
BAD-OVR1;115.74;68.77;515.00;523.00;Dolomite;0.155
W-0126;115.52;72.86;236.74;239.23;Dolomite;0.164
W-0126;122.26;77.42;239.23;242.16;Shale;0.029
W-0126;109.68;76.53;242.16;250.43;Dolomite;0.215
W-0126;118.43;98.20;250.43;264.74;Limestone;0.030
W-0126;80.08;78.75;264.74;272.97;Shale;0.210
W-0126;105.17;75.93;272.97;281.83;Dolomite;0.196
W-0126;115.79;91.57;281.83;287.27;Shale;0.166
W-0126;95.63;76.92;287.27;288.36;Sandstone;0.311
W-0126;92.48;93.81;288.36;304.36;Limestone;0.355
W-0126;99.76;66.60;304.36;312.94;Dolomite;0.341
W-0126;86.25;58.01;312.94;332.50;Shale;0.055
W-0126;91.82;84.44;332.50;352.47;Limestone;0.053
W-0126;87.34;58.45;352.47;363.34;Shale;0.033
W-0126;86.18;93.65;363.34;377.91;Sandstone;0.162
W-0126;117.14;54.49;377.91;389.00;Dolomite;0.188
W-0126;106.52;88.27;389.00;406.84;Limestone;0.176
W-0126;80.19;87.16;406.84;415.61;Limestone;0.322
W-0126;94.95;89.83;415.61;430.92;Sandstone;0.103
W-0126;126.60;83.79;430.92;436.98;;0.299
W-0126;87.59;52.10;456.75;451.75;Limestone;0.299
W-0126;80.19;63.69;451.75;456.16;Dolomite;0.333
W-0126;123.42;88.93;456.16;470.35;Sandstone;0.260
W-0126;85.53;82.72;470.35;489.99;Shale;0.284
W-0126;127.10;85.38;489.99;506.62;Shale;0.021
W-0126;126.70;82.53;506.62;525.45;Dolomite;0.086
W-0126;107.99;86.11;525.45;543.87;Limestone;0.173
W-0126;129.63;75.03;543.87;561.47;Limestone;0.068
W-0127;86.19;84.87;0.00;19.24;Dolomite;0.279
BAD-OVR1;84.57;80.48;518.00;526.00;Sandstone;0.129
W-0127;90.85;64.53;25.14;30.76;Limestone;0.313
W-0127;100.95;52.75;30.76;42.44;Limestone;0.246
W-0127;100.29;87.07;42.44;47.04;Limestone;0.202
W-0127;118.25;77.30;47.04;58.31;Limestone;0.216
W-0127;123.69;99.51;58.31;76.06;Dolomite;0.263
